17171352,included,CD010657
3523415,included,CD010657
9924638,included,CD010657
"Ansari Gilani 2010 {published data only}  Ansari Gilani K, Modaresi Esfeh J, Gholamrezanezhad A, Gholami A, Mamishi S, Eftekhari M, et al. Predictors of abnormal renal cortical scintigraphy in children with first urinary tract infection: the importance of time factor. International Urology & Nephrology 2010;42(4):1041-7. [MEDLINE: 19798584]  CrossRef | Web of Science® Times Cited: 8 | UvA-linker Full Text",included,CD010657
16082551,included,CD010657
"Ataei 2008 {published data only}  Ataei N, Safaian B, Madani A, Esfahani ST, Ataei F. The importance of 99m-Tc DMSA renal scintigraphy in evaluation of renal lesions in children with acute pyelonephritis. Acta Medica Iranica 2008; Vol. 46, issue 5:399-404. [EMBASE: 2008586412]  ",included,CD010657
16205610,included,CD010657
14758509,included,CD010657
12172762,included,CD010657
15378148,included,CD010657
17875650,included,CD010657
15379054,included,CD010657
"El Shenoufy 2009 {published data only}  El Shenoufy A, Issa M, Elfatah MA, Elabd N. Urine level of interleukin-8 as a non-invasive marker for diagnosis of vesicoureteral reflux in children. Journal of Medical Sciences 2009;9(3):133-9. [EMBASE: 2009396834]  CrossRef | UvA-linker Full Text",included,CD010657
12650294,included,CD010657
10835062,included,CD010657
12529459,included,CD010657
11793131,included,CD010657
20708748,included,CD010657
1343562,included,CD010657
"Kim 2006 {published data only}  Kim GY, Lee SW, Moon HS, Park HY, Choi HY. The efficacy of imaging studies after a first febrile urinary tract infection in young children with normal prenatal ultrasonographic findings. Korean Journal of Urology 2006;47(3):293-7. [EMBASE: 2006267204]  CrossRef | UvA-linker Full Text",included,CD010657
9028852,included,CD010657
19593590,included,CD010657
22040289,included,CD010657
17626605,included,CD010657
17665222,included,CD010657
12023172,included,CD010657
"Melis 1992 {published data only}  Melis K, Vandevivere J, Hoskens C, Vervaet A, Sand A, Van Acker KJ. Involvement of the renal parenchyma in acute urinary tract infection: the contribution of 99mTc dimercaptosuccinic acid scan. European Journal of Pediatrics 1992; Vol. 151, issue 7:536-9. [MEDLINE: 1327798]  ",included,CD010657
18977988,included,CD010657
10353409,included,CD010657
19397555,included,CD010657
22048628,included,CD010657
18035134,included,CD010657
"Sayedzadeh 2011 {published data only}  Sayedzadeh SA, Malaki M, Shoaran M, Nemati M. Kidney imaging in management of delayed febrile urinary tract infection. Saudi Journal of Kidney Diseases & Transplantation 2011;22(6):1160-3. [MEDLINE: 22089774]  UvA-linker Full Text",included,CD010657
23354031,included,CD010657
Sorkhi 2011 {published data only}  Sorkhi H. Prediction of vesicoureteral reflux in children with first urinary tract infection by DMSA and ultrasonography [abstract]. Iranian Journal of Kidney Diseases 2011; Vol. 5:48-9. [EMBASE: 70673889]  ,included,CD010657
17273861,included,CD010657
23203209,included,CD010657
"Tsai 1996 {published data only}  Tsai TC, Huang FY, Yang CT, Shih BF. Dimercaptosuccinic acid renal scan in children with urinary tract infection. Chung-Hua Min Kuo Hsiao Erh Ko i Hsueh Hui Tsa Chih 1996; Vol. 37, issue 2:111-4. [MEDLINE: 8935409]  ",included,CD010657
22374404,included,CD010657
17188624,included,CD010657
17372481,included,CD010657
12883980,included,CD010657
"Adibi 2013 {published data only}  Adibi A, Gheysari A, Azhir A, Merikhi A, Khami S, Tayari N. Value of sonography in the diagnosis of mild, moderate and severe vesicoureteral reflux in children. Saudi Journal of Kidney Diseases & Transplantation 2013;24(2):297-302. [MEDLINE: 23538353]  CrossRef | UvA-linker Full Text",excluded,CD010657
"Ahmadzadeh 2007 {published data only}  Ahmadzadeh A, Askarpour S. Association of urinary tract abnormalities in children with first urinary tract infection. Pakistan Journal of Medical Sciences 2007;23(1):88-91. [EMBASE: 2007133746]  Web of Science® Times Cited: 2 | UvA-linker Full Text",excluded,CD010657
16305102,excluded,CD010657
"Ajdinovic 2006 {published data only}  Ajdinovic B, Jaukovic L, Krstic Z, Dopuda M. Technetium-99m-dimercaptosuccinic acid renal scintigraphy in children with urinary tract infections. Hellenic Journal of Nuclear Medicine 2006; Vol. 9, issue 1:27-30. [MEDLINE: 16617390]  ",excluded,CD010657
18982468,excluded,CD010657
20717070,excluded,CD010657
19142706,excluded,CD010657
7653274,excluded,CD010657
19139618,excluded,CD010657
"Alvarez 2009 {published data only}  Alvarez MD, Batista BA, Cordova RP, Arias MI, Marrero BD. Prevalence and characteristics of the vesicoureteral reflux in infants who suffered neonatal urinary tract infection [Prevalencia y caracteristicas del reflujo vesicoureteral en ninos que presentaron infeccion urinaria neonatal]. Archivos Argentinos de Pediatria 2009; Vol. 107, issue 4:329-34. [MEDLINE: 19753440]  ",excluded,CD010657
8051912,excluded,CD010657
"Asanuma 2012 {published data only}  Asanuma H, Satoh H, Matsui Z, Mizuno R, Masuda A, Kono H, et al. Color doppler sonographic evaluation of ureteric jet angle in detecting high grade vesicoureteral reflux in children [abstract]. Journal of Urology 2012;4 Suppl 1:e248. [EMBASE: 70720306]  CrossRef | UvA-linker Full Text",excluded,CD010657
9696330,excluded,CD010657
"Barros 2010 {published data only}  Barros AC, Oliveira E, Rodrigues LR, Carneiro F, Alves V, Cruz ME. Urinary tract infection in children: 5 years of clinical and microbiological data [Infeccoes urinarias na crianca: 5 anos de dados clinicos e microbiologicos]. Arquivos de Medicina 2010;24(6):247-252. [EMBASE: 2012116611]  UvA-linker Full Text",excluded,CD010657
"Beiraghdar 2012 {published data only}  Beiraghdar F, Panahi Y, Einollahi B, Moharamzad Y, Nemati E, Amirsalari S. Predisposing factors for renal scarring in children with urinary tract infection. Saudi Journal of Kidney Diseases & Transplantation 2012;23(3):532-7. [MEDLINE: 22569440]  UvA-linker Full Text",excluded,CD010657
8283371,excluded,CD010657
8988117,excluded,CD010657
9832579,excluded,CD010657
11207174,excluded,CD010657
2646060,excluded,CD010657
2197833,excluded,CD010657
23206783,excluded,CD010657
11956778,excluded,CD010657
"Biggi 2001 {published data only}  Biggi A, Dardanelli L, Cussino P, Pomero G, Noello C, Sernia O, et al. Prognostic value of the acute DMSA scan in children with first urinary tract infection. Pediatric Nephrology 2001; Vol. 16, issue 10:800-4. [MEDLINE: 11605786]  ",excluded,CD010657
15043659,excluded,CD010657
8326640,excluded,CD010657
2660762,excluded,CD010657
2838835,excluded,CD010657
"Bouissou 1994 {published data only}  Bouissou F, Belmonte D, Danet B, Baunin C, Raynaud N, Salles JP, et al. Value of DMSA renal scintigraphy in acute pyelonephritis in pediatric patients [Interet de la scintigraphie renale au dmsa dans les pyelonephritis aigues de l'enfant]. Annales de Pediatrie 1994;41(1):7-13. [EMBASE: 1994068022]  Web of Science® Times Cited: 6 | UvA-linker Full Text",excluded,CD010657
"Butorac-Ahel 2011 {published data only}  Butorac-Ahel I, Flajsman-Raspot S, Subat-Dezulovic M. Applicability of more selective imaging program in children diagnosed with a first urinary tract infection [abstract]. Pediatric Nephrology 2011;26(9):1697-8. [EMBASE: 70530853]  Web of Science® | UvA-linker Full Text",excluded,CD010657
"Cabezuelo Huerta 2005 {published data only}  Cabezuelo Huerta G, Vidal Mico S, Frontera Izquierdo P. Urinary tract infection in children under two years of age in out-patient setting and detection of vesicoureteral reflux [Infeccion del tracto urinario en menores de dos anos de edad en el medio ambulatorio y la deteccion de reflujo vesico ureteral]. Revista Espanola de Pediatria 2005;61(2):106-9. [EMBASE: 2005220536]  UvA-linker Full Text",excluded,CD010657
23562318,excluded,CD010657
"Calleja Gero 2008 {published data only}  Calleja Gero L, Cabeza Martin B, Garcia Garcia MC, Rabadan Sanz B, Sanchez Bayle MA, Cano Fernandez J. Non-E. coli urinary infections and urinary tract anomalies [Infecciones de orina por germenes no E. coli y alteraciones nefrourologicas]. Revista Espanola de Pediatria 2008;64(6):438-40. [EMBASE: 2009034303]  UvA-linker Full Text",excluded,CD010657
"Castello Girona 1995 {published data only}  Castello Girona F, Vilaplana Canto E, Yeste Fernandez D, Roca Bielsa I, Enriquez Civico G. 99mTc dimercaptosuccinic scan in the study of the first urinary tract infection in infants [Gammagrafia con 99mtecnecio-acido dimercaptosuccinico en el estudio de la primera infeccion urinaria del lactante]. Anales Espanoles de Pediatria 1995;42(2):118-22. [EMBASE: 1995091284]  UvA-linker Full Text",excluded,CD010657
12762236,excluded,CD010657
22019042,excluded,CD010657
16791804,excluded,CD010657
"Clarke 1996 {published data only}  Clarke SE, Smellie JM, Prescod N, Gurney S, West DJ. Technetium-99m-DMSA studies in pediatric urinary infection. Journal of Nuclear Medicine 1996; Vol. 37, issue 5:823-8. [MEDLINE: 8965153]  ",excluded,CD010657
"Cortes 2010 {published data only}  Cortes D, Lytzen R, Thorup J. Copenhagen experience with the nice-guidelines for children with upper urinary tract infection [abstract]. Pediatric Nephrology 2010;25(9):1849. [EMBASE: 70438372]  Web of Science® | UvA-linker Full Text",excluded,CD010657
9588640,excluded,CD010657
23588743,excluded,CD010657
9757230,excluded,CD010657
"De Mutiis 2011 {published data only}  De Mutiis C, La Scola C, Mencarelli F, Marsciani M, Lega MV, Pasini A, et al. Febrile urinary tract infection: what investigative protocol? [abstract]. Pediatric Nephrology 2011;26(9):1714. [EMBASE: 70530904]  UvA-linker Full Text",excluded,CD010657
9393542,excluded,CD010657
8284391,excluded,CD010657
9833368,excluded,CD010657
23282612,excluded,CD010657
9499305,excluded,CD010657
"Ekim 1992 {published data only}  Ekim M, Tumer N, Salih M, Yalcinkaya F, Ensari C, Cakar N. Color Doppler ultrasonography in the diagnosis of vesicoureteric reflux in children [abstract]. Pediatric Nephrology 1992;6:C120.   UvA-linker Full Text",excluded,CD010657
1314684,excluded,CD010657
"El-Naggari 2011 {published data only}  El-Naggari M, Elnour I. Is a British nice radiological guideline concerning children with urinary tract infection suitable for Oman and the developing countries? [abstract]. Pediatric Nephrology 2011;26(9):1713. [EMBASE: 70530901]  Web of Science® | UvA-linker Full Text",excluded,CD010657
"Fallahzadeh 2008 {published data only}  Fallahzadeh MK, Fallahzadeh MH, Ghane F. Reliability of ultrasonography in prediction of vesicoureteral reflux in children. Iranian Red Crescent Medical Journal 2008; Vol. 10, issue 2:131-2. [EMBASE: 2008429932]  ",excluded,CD010657
1847727,excluded,CD010657
"Fidan 2013 {published data only}  Fidan C, Kantar A, Gulleroglu K, Ozcan KE, Uslu N, Bayrakci U, et al. Efficacies of screening methods in the diagnosis of urinary tract infection. Pediatric Nephrology 2013;28(8):1387-8. [EMBASE: 71127052]  Web of Science® | UvA-linker Full Text",excluded,CD010657
11371951,excluded,CD010657
20679300,excluded,CD010657
11075596,excluded,CD010657
"Geronikola-Trapali 2010 {published data only}  Geronikola-Trapali X, Armeniakos I, Karampina P, Stafanoyiannis A, Lyra V, Bakalis S, et al. The art of timing for DMSA study for the evaluation of patient outcome after urinary tract infection (UTI) [abstract]. Acta Paediatrica, International Journal of Paediatrics 2010;99:81-2. [EMBASE: 70313069]  Web of Science® | UvA-linker Full Text",excluded,CD010657
11744799,excluded,CD010657
15643258,excluded,CD010657
7864667,excluded,CD010657
"Gupta 2011 {published data only}  Gupta N, Abulaban O, Goodfellow T, Helm E. Predictors of vesicoureteric reflux in infants with urinary tract infection using National Institute for Clinical Excellence (NICE) criteria [abstract]. Pediatric Radiology 2011;41:S279-80. [EMBASE: 70646880]  UvA-linker Full Text",excluded,CD010657
"Halevy 2013 {published data only}  Halevy R, Smolkin V, Sakran W, Haimovitz L, Koren A. Urinary tract infection in infants: pyelonephritis or not [abstract]. Pediatric Nephrology 2013;28(8):1383-4. [EMBASE: 71127038]  Web of Science® | UvA-linker Full Text",excluded,CD010657
18715573,excluded,CD010657
"Hannula 2009 {published data only}  Hannula A, Venhola M, Renko M, Pokka T, Huttunen NP, Uhari M. Vesicoureteral reflux in children with suspected and proven urinary tract infection [abstract]. Clinical Microbiology & Infection 2009;15:S568. [EMBASE: 70071936]  UvA-linker Full Text",excluded,CD010657
20467791,excluded,CD010657
21711394,excluded,CD010657
"Hansson 1997 {published data only}  Hansson S, Jodal U, Stokland E, Sixt R, Wennerstrom M. 99mTechnetium dimercaptosuccinic acid scintigraphy for prognostic evaluation of children with urinary tract infection [abstract]. Pediatric Nephrology 1997;11:C54.   UvA-linker Full Text",excluded,CD010657
15311040,excluded,CD010657
"Haznedaroglu 1996 {published data only}  Haznedaroglu A, Buyan N, Hasanoglu E, Atasever T, Gokcora N. The importance of DMSA scintigraphy in the diagnosis and follow-up of first symptomatic urinary tract infection in childhood [abstract]. Pediatric Nephrology 1996;10:C137.   UvA-linker Full Text",excluded,CD010657
15592079,excluded,CD010657
20728131,excluded,CD010657
8741315,excluded,CD010657
9142619,excluded,CD010657
3540885,excluded,CD010657
18342183,excluded,CD010657
"Inoue 2011 {published data only}  Inoue Y, Fujinaga S, Hirano D, Endo A, Nishizaki N, Ohtomo Y, et al. Is it possible to avoid unnecessary voiding cystourethrography by performing acute Technetium-99m dimercaptosuccinic acid scintigraphy and renal ultrasound scanning after first febrile urinary tract infection in children? [abstract]. Pediatric Nephrology 2011;26(5):828. [EMBASE: 70391931]  Web of Science® | UvA-linker Full Text",excluded,CD010657
"Jakobsson 1996 {published data only}  Jakobsson B, Svensson L. Identifying children at risk after acute pyelonephritis [abstract]. Pediatric Nephrology 1996;10:C138.   UvA-linker Full Text",excluded,CD010657
9307157,excluded,CD010657
"Jarmolinski 2011 {published data only}  Jarmolinski T, Marciniak SH, Pacanowska B, Dudarenko G. Is it necessary to perform voiding cystourethrography (VCUG) in every child with acute pyelonephritis (APN)? [abstract]. Pediatric Nephrology 2011;26(9):1717-8. [EMBASE: 70530915]  Web of Science® | UvA-linker Full Text",excluded,CD010657
19907934,excluded,CD010657
3897561,excluded,CD010657
"Jewkes 1990 {published data only}  Jewkes FE, Gupta SC, Wilson B, Postlethwaite RJ, Houston IB. DMSA scanning in acute urinary tract infection and it's relationship to vesico ureteric reflux [abstract]. Pediatric Nephrology 1990;4:C44.   UvA-linker Full Text",excluded,CD010657
3909120,excluded,CD010657
3532020,excluded,CD010657
23353046,excluded,CD010657
15739109,excluded,CD010657
16810514,excluded,CD010657
3880909,excluded,CD010657
"Kaplan Bulut 2011 {published data only}  Kaplan Bulut I, Mir S, Sozeri B. Risk factors for VUR in children with upper and lower UTI [abstract]. Pediatric Nephrology 2011;26(9):1714. [EMBASE: 70530905]  UvA-linker Full Text",excluded,CD010657
1640534,excluded,CD010657
10886091,excluded,CD010657
"Kim 2010 {published data only}  Kim S, Lim I. Comparison of the efficacy of renal ultrasonography, 99m technetium DMSA renal scan and voiding cystourethrography in children with urinary tract infection in Korea [abstract]. Nephrology 2010;15:122. [EMBASE: 70467699]  UvA-linker Full Text",excluded,CD010657
18815817,excluded,CD010657
"Krzemien 2002 {published data only}  Krzemien G, Roszkowska-Blaim M, Kostro I, Szmigielska A, Karpinska M, Fracka B. Significance of the acute 99mTc-DMSA renal scintigraphy in children with urinary tract infection [Znaczenie scyntygrafii statycznej nerek z uzyciem 99mTc-DMSA w ostrej fazie zakazenia ukladu moczowego u dzieci]. Polski Merkuriusz Lekarski 2002;12(71):402-4. [EMBASE: 2002184349]  UvA-linker Full Text",excluded,CD010657
"Kuzmanovska 2008 {published data only}  Kuzmanovska D, Sahpazova E, Bogdanovska A, Konstadinova R. Parenchymal renal damage in children with urinary tract infection [Parenhimna bubrezna ostecenja u djece sa infekcijom mokracnog sustava]. Pediatria Croatica 2008;52(Suppl 1):212-7. [EMBASE: 2010638845]  UvA-linker Full Text",excluded,CD010657
23439905,excluded,CD010657
19230904,excluded,CD010657
2540982,excluded,CD010657
"Leroy 2010 {published data only}  Leroy S, Vantalon S, Larakeb A, Ducou-Le-Pointe H, Bensman A. Vesicoureteral reflux in children with urinary tract infection: comparison of diagnostic accuracy of renal US criteria. Radiology 2010;225(3):890-8. [MEDLINE: 20501726]  CrossRef | Web of Science® Times Cited: 14 | UvA-linker Full Text",excluded,CD010657
"Lim 2010 {published data only}  Lim IS, Kim S. Comparison of the efficacy of renal ultrasonography, 99mTechnetium DMSA renal scan in children with urinary tract infection with vesicourethral reflux in Korea [abstract]. Pediatric Nephrology 2010;25(9):1853. [EMBASE: 70438390]  UvA-linker Full Text",excluded,CD010657
12700963,excluded,CD010657
21678239,excluded,CD010657
"MacLeod 2011 {published data only}  MacLeod L, Balise R, Shortliffe L. Ultrasonography renal parenchymal area predicts vesicoureteral reflux after urinary tract infection [abstract]. Journal of Urology 2011;185(4 Suppl 1):e230. [EMBASE: 70377835]  CrossRef | UvA-linker Full Text",excluded,CD010657
2677332,excluded,CD010657
1681043,excluded,CD010657
11003855,excluded,CD010657
"Martinez 2012 {published data only}  Martinez M, Bolong D. TC99-DMSA scan as first investigation to detect vesicoureteral reflux as documented in VCUG: a 10-year retrospective review of DMSA and VCUG imaging in patients with first febrile urinary tract infection: a top-down approach [abstract]. Journal of Urology 2012;187(4 Suppl 1):e249-50. [EMBASE: 70720310]  CrossRef | Web of Science® | UvA-linker Full Text",excluded,CD010657
