"Andrews 2014 {unpublished data only}  Andrews B, Muchemwa L, Lakhi S, Bwalya M, Mabula C, Chipii G, Heimburger DC, Bernard GR. Validation of a clinical prediction score and performance of urine lipoarabinomannan test for detecting tuberculosis bacteremia in HIV-positive patients with severe sepsis. American Thoracic Society. 2014:A2559. ",included,CD011420
"Balcha 2014 {published and unpublished data}  Balcha TT, Winqvist N, Sturegård E, Skogmar S, Reepalu A, Jemal ZH, et al. Detection of lipoarabinomannan in urine for identification of active tuberculosis among HIV-positive adults in Ethiopian health centres. Tropical Medicine & International Health 2014;19(6):734-42. Wiley Online Library | Web of Science® Times Cited: 9 | UvA-linker Full Text",included,CD011420
26427365,included,CD011420
24571362,included,CD011420
25415288,included,CD011420
"Drain 2014c {unpublished data only}  Drain P, Grobler A, Gounder L, Sahid F, Wilson D, Bassett I, et al. Rapid urine lipoarabinomannan testing after two months of tuberculosis treatment independently predicts mortality in a resource-limited setting. 44th World Conference on Lung Health of the International Union Against Tuberculosis and Lung Disease. Paris, 2013; Vol. 17 (Suppl 2):S264. ",included,CD011420
26334736,included,CD011420
22015305,included,CD011420
"Lawn 2014a {unpublished data only}  Lawn SD, Kerkhoff A, Burton R, Schutz C, van Wyk G, Vogt M, et al. Massive diagnostic yield of HIV-associated tuberculosis using rapid urine assays in South Africa. Conference on Retroviruses and Opportunistic Infections (CROI). Boston (MA), 2014. ",included,CD011420
24675585,included,CD011420
22362849,included,CD011420
26156025,included,CD011420
21996695,excluded,CD011420
"Agha 2013 {published data only}  Agha MA, El-Helbawy RH, El-Helbawy NG, El-Sheak NM. Utility of quantitative analysis of urine lipoarabinomannan in the diagnosis of tuberculosis. Egyptian Journal of Chest Diseases and Tuberculosis 2013;62(3):401-7. CrossRef | UvA-linker Full Text",excluded,CD011420
"Amoudy 1997 {published data only}  Amoudy HA, Al-Asmer ABH, Abul AT, Mustafa AS. Evaluation of complex and defined antigens of Mycobacterium tuberculosis in an IgG-specific ELISA for the diagnosis of tuberculosis. Medical Principles and Practice 1997;6(2):103-9. Web of Science® Times Cited: 9 | UvA-linker Full Text",excluded,CD011420
16139316,excluded,CD011420
Boyles 2012 {published data only}  Boyles TH. The pros and cons of urinary lipoarabinomannan testing. AIDS 2012;26(17):2263-4; author reply 2264-5. CrossRef | Web of Science® Times Cited: 2 | UvA-linker Full Text,excluded,CD011420
10806179,excluded,CD011420
