"Araki 2012 {published data only}  Araki M, Yasuda T, Yoshioka Y, Nakata Y, Ishikawa H, Yamazaki M, et al. Utility of drain fluid amylase measurement on the third postoperative day after pancreaticoduodenectomy. Pancreas 2012;41(8):1347.   Web of Science® | UvA-linker Full Text  Araki M, Yasuda T, Yoshioka Y, Nakata Y, Ishikawa H, Yamazaki M, et al. Utility of drain fluid amylase measurement on the third postoperative day after pancreaticoduodenectomy. Pancreatology 2013;13(2):e14.   CrossRef | UvA-linker Full Text",included,CD012009
23494109,included,CD012009
22539219,included,CD012009
18366393,included,CD012009
23804410,included,CD012009
24306817,excluded,CD012009
10339860,excluded,CD012009
24622080,excluded,CD012009
26019457,excluded,CD012009
20495641,excluded,CD012009
"Chhabra 2011 {published data only}  Chhabra DG, Sutariya K, Shah RC, Jagannath P. Clinical validation of ISGPF for postoperative pancreatic fistula. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2011;13:102.   UvA-linker Full Text  Chhabra DG, Sutariya KG, Shah RG, Jagannath P. Clinical validation of postoperative pancreatic fistula. Pancreatology 2011;11:69.   UvA-linker Full Text",excluded,CD012009
26117433,excluded,CD012009
25024627,excluded,CD012009
"Fong 2016 {published data only}  Fong ZV, Fernández-Del Castillo C. Early drain amylase value predicts the occurrence of pancreatic fistula after pancreaticoduodenectomy. Annals of Surgery 2016 March 7 [epub ahead of print].   ",excluded,CD012009
27518469,excluded,CD012009
22504279,excluded,CD012009
"Graham 2013 {published data only}  Graham JA, Kayser R, Smirniotopoulos J, Nusbaum JA, Johnson LB. Early predictor of outcome after pancreaticoduodenectomy with postoperative pancreatic fistula risk calculator. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2013;15:27.   UvA-linker Full Text",excluded,CD012009
14571810,excluded,CD012009
11995494,excluded,CD012009
23838932,excluded,CD012009
"Ho 2014 {published data only}  Ho IG, Kim JK, Hwang HK, Kim JY, Park JS, Yoon DS. Does international study group on pancreatic fistula (ISGPF) classification need modification after distal pancreatectomy?. Korean Journal of Hepatobiliarypancreatic Surgery 2014;18(3):90-3.   CrossRef | UvA-linker Full Text",excluded,CD012009
24680573,excluded,CD012009
25024608,excluded,CD012009
21491103,excluded,CD012009
"Kim 2014 {published data only}  Kim JK, Yoon DS, Park JS. Which one is better for predicting pancreatic fistula after pancreaticoduodenectomy; drain amylase or lipase?. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2014;16:142-3.   UvA-linker Full Text",excluded,CD012009
26256914,excluded,CD012009
"Kosaka 2013 {published data only}  Kosaka H, Kuroda N, Suzumura K, Uda Y, Kondo Y, Asano Y, et al. The prediction of clinically relevant pancreatic fistula after distal pancreatectomy by a multivariate logistic regression model. Pancreatology 2013;13(4 SUPPL.):S60-S1.   CrossRef | UvA-linker Full Text",excluded,CD012009
"Kosaka 2014a {published data only}  Kosaka H, Asano Y, Suzumura K, Sueoka H, Uyama N, Okada T, et al. The validation analysis of our prediction method for postoperative pancreatic fistula after pancreas head resection. Pancreas 2014;43(8):1382.   Web of Science® | UvA-linker Full Text",excluded,CD012009
"Kumar 2013 {published data only}  Kumar S, Bramhall SR, Isaac J, Marudanayagam R, Mirza DF, Muiesan P, et al. Exclusion of pancreatic fistula after pancreatico-duodenectomy in patients with a low drain fluid amylase on the first postoperative day. Pancreatology 2013;13 (1):e7.   CrossRef | UvA-linker Full Text",excluded,CD012009
21816438,excluded,CD012009
25112411,excluded,CD012009
24518514,excluded,CD012009
26278037,excluded,CD012009
"Menon 2012 {published data only}  Menon V, Annamalai A, Puri V, Kotler H, Nissen NN. A simple algorithm of early drain removal after pancreaticoduodenectomy. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2012;14:53-4.   UvA-linker Full Text",excluded,CD012009
"Mimura 2012 {published data only}  Mimura T, Niguma T, Kojima T. Pancreas texture and postoperative amylase value in the drainage fluid as better predictive factors for popf after pd. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2012;14:257.   UvA-linker Full Text",excluded,CD012009
17667507,excluded,CD012009
"Moskovic 2010 {published data only}  Moskovic D, Hodges S, Wu MF, Hilsenbeck S, Brunicardi FC, Fisher W. Drain data to predict clinically significant pancreatic leak. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2010;12:18.   Wiley Online Library | Web of Science® Times Cited: 18 | UvA-linker Full Text",excluded,CD012009
"Musiewicz 2010 {published data only}  Musiewicz M, Lampe P, Mrowiec S, Ciosek J, Badora A, Goyszny R, et al. Usefulness of indicating the value of the amylase in the drain after operations of the pancreas. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2010;12:326-7.   UvA-linker Full Text",excluded,CD012009
23025959,excluded,CD012009
22481291,excluded,CD012009
21594559,excluded,CD012009
24887980,excluded,CD012009
25001423,excluded,CD012009
Prakash 2011 {published data only}  Prakash K. Drain amylase value alone on day-3 in diagnosis of pancreatic fistula: Is there no relevance for the drain output amount?. Pancreatology 2011;11:70.   UvA-linker Full Text,excluded,CD012009
25158227,excluded,CD012009
"Ramesh 2006 {published data only}  Ramesh H, Sikora SS. Drain amylase levels following pancreaticoduodenectomy for cancer; correlation with outcomes and proposal for a uniform grading system. Gastroenterology 2006;130(4):A887-A.   Web of Science® | UvA-linker Full Text",excluded,CD012009
"Robinson 2010 {published data only}  Robinson S, Rahman A, Lochan R, Sen G, Jacob M, French JJ, et al. Drain amylase after a pancreaticoduodenectomy (PPD) does it predict a pancreatic leak?. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2010;12:320.   UvA-linker Full Text",excluded,CD012009
"Sanchez Acedo 2013 {published data only}  Sanchez Acedo P, Zazpe Ripa C, Herrera Cabezen J, Tarifa Castilla A, Marin G, Lera Tricas JM. Cephalic duodenopancreatectomy: When to remove the drainages?. Pancreatology 2013;13(4 Suppl):e2-3.   CrossRef | UvA-linker Full Text",excluded,CD012009
"Saxena 2014 {published data only}  Saxena R, Parthasarthy G, Prakash A, Singh R, Behari A, Kumar A, et al. Postoperative laboratory parameters after pancreaticoduodenectomy-can they predict complications? A prospective study. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2014;16:647.   UvA-linker Full Text",excluded,CD012009
"Shi 2009 {published data only}  Shi CY, Jin DY, Xu B, Lou WH. Value of monitoring postoperative intra-abdominal drainage fluid for the diagnosis of postoperative pancreatic fistula: Results of a prospective study in 134 patients. Surgical Practice 2009;13(4):102-7.   Wiley Online Library | Web of Science® | UvA-linker Full Text",excluded,CD012009
3527104,excluded,CD012009
16627213,excluded,CD012009
12715232,excluded,CD012009
"Srivastava 2016 {published data only}  Srivastava M, Kumaran V, Nundy S. Does drain amylase < 666 IU/L on the third post-operative day effectively predicts the absence of a high-impact postoperative pancreatic fistula following pancreaticoduodenectomy?. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2016;18(Supplement 1):e111. [DOI: 10.1016/j.hpb.2016.02.260]  CrossRef | UvA-linker Full Text",excluded,CD012009
23975030,excluded,CD012009
22354484,excluded,CD012009
"Sutcliffe 2014 {published data only}  Sutcliffe R, Hamoui M, Pitchaimuthu M, Isaac J, Marudanayagam R, Mirza D, et al. First postoperative day drain fluid amylase greater than 2000 IU/l predicts grade C pancreatic fistula after pancreaticoduodenectomy. British Journal of Surgery 2014;101:7.   Web of Science® | UvA-linker Full Text",excluded,CD012009
25809067,excluded,CD012009
25322917,excluded,CD012009
"Teixeira 2016 {published data only}  Teixeira UF, Goldoni MB, Waechter FL. Early drain amylase value predicts the occurrence of pancreatic fistula after pancreaticoduodenectomy. Annals of Surgery 2016;4 March:Epub ahead of print.   UvA-linker Full Text",excluded,CD012009
22497944,excluded,CD012009
"Uemura 2011 {published data only}  Uemura K, Murakami Y, Sudo T, Hashimoto Y, Nakashima A, Sueda T. Predictive clinical factor for clinically relevant postoperative pancreatic fistula after pancreaticoduodenectomy. Gastroenterology 2011;140(5 Suppl):S1040-S1.   Web of Science® | UvA-linker Full Text",excluded,CD012009
24420007,excluded,CD012009
"Veillette 2010 {published data only}  Veillette GR, Correa-Gallego C, Ferrone CR, Thayer SP, Wargo JA, Warshaw AL, et al. A drain amylase < 1000 U/l on the first post-operative day effectively predicts the absence of a high-impact fistula following pancreatic resection. Gastroenterology 2010;138(Suppl 5):S855.   UvA-linker Full Text",excluded,CD012009
25563864,excluded,CD012009
12846003,excluded,CD012009
26211439,excluded,CD012009
"Zelga 2015 {published data only}  Zelga P, Ali J, Brais R, Harper S, Liau SS, Huguet E, et al. Negative predictive value of drain amylase concentration for development of pancreatic fistula after pancreaticoduodenectomy. Pancreatology 2015;1:S98-S9.   CrossRef | UvA-linker Full Text  Zelga P, Ali JM, Brais R, Harper SJ, Liau SS, Huguet EL, et al. Negative predictive value of drain amylase concentration for development of pancreatic fistula after pancreaticoduodenectomy. HPB : the Official Journal of the International Hepato Pancreato Biliary Association 2016;18:e851.   CrossRef | UvA-linker Full Text  Zelga P, Ali JM, Brais R, Harper SJ, Liau SS, Huguet EL, et al. Negative predictive value of drain amylase concentration for development of pancreatic fistula after pancreaticoduodenectomy. Pancreatology 2016;15(2):179-84.   CrossRef | CAS | Web of Science® Times Cited: 1 | UvA-linker Full Text",excluded,CD012009
16003309,additional,CD012009
16765272,additional,CD012009
17098577,additional,CD012009
21529927,additional,CD012009
15845330,additional,CD012009
11231383,additional,CD012009
26791838,additional,CD012009
"Gurusamy 2013  Gurusamy KS, Koti R, Fusai G, Davidson BR. Somatostatin analogues for pancreatic surgery. Cochrane Database of Systematic Reviews 2013, Issue 4. [DOI: 10.1002/14651858.CD008370.pub3] UvA-linker Full Text",additional,CD012009
26844462,additional,CD012009
18393344,additional,CD012009
16845693,additional,CD012009
3874721,additional,CD012009
23095631,additional,CD012009
NCBI 2014  NCBI. MeSH. NLM Controlled Vocabulary. Pancreas. http://www.ncbi.nlm.nih.gov/mesh/68010179 (accessed on 4 July 2014) 2014. ,additional,CD012009
23616030,additional,CD012009
"Reitsma 2005  Reitsma JB, Glas AS, Rutjes AW, Scholten RJ, Bossuyt PM, Zwinderman AH. Bivariate analysis of sensitivity and specificity produces informative summary measures in diagnostic reviews. Journal of Clinical Epidemiology. 2005/09/20 2005; Vol. 58, issue 10:982-90. ",additional,CD012009
18586179,additional,CD012009
7661678,additional,CD012009
23557407,additional,CD012009
10595892,additional,CD012009
"Whiting 2006  Whiting PF, Weswood ME, Rutjes AW, Reitsma JB, Bossuyt PN, Kleijnen J. Evaluation of QUADAS, a tool for the quality assessment of diagnostic accuracy studies. BMC Medical Research Methodology. 2006/03/08 2006; Vol. 6:9. ",additional,CD012009
22007046,additional,CD012009
