"Briones 2003 {published data only}  Briones CR, Villanueva-Uy ME, Uy HGTI. The use of polymerase chain reaction in neonatal candidemia. Pediatric Research 2003;53:396A.   Web of Science® Times Cited: 5 | UvA-linker Full Text",included,CD011926
19531943,included,CD011926
19407210,included,CD011926
"Draz 2013 {published data only}  Draz NI, Taha SE, Abou Shady NM, Abdel Ghany YS. Comparison of broad range 16S rDNA PCR to conventional blood culture for diagnosis of sepsis in the newborn. Egyptian Journal of Human Medical Genetics 2013;14:403-11. [PUBMED: 19152691]  CrossRef | UvA-linker Full Text",included,CD011926
19124696,included,CD011926
19279393,included,CD011926
21251558,included,CD011926
20667142,included,CD011926
23045950,included,CD011926
"Ibarra 2015 {published data only}  Ibarra JO, Valdez PT, Mendez EV, Rojas AL, Flores GL, Bocanegra AC, et al. Evaluation of the Light-Cycler® SeptiFast Test in newborns with suspicion of nosocomial sepsis. Iran Journal of Pediatrics 2015;25(1):e253. [PUBMED: 26199693]  UvA-linker Full Text",included,CD011926
10878046,included,CD011926
16258155,included,CD011926
16825509,included,CD011926
23485823,included,CD011926
9350892,included,CD011926
"Lima 2007 {published data only}  Lima V, Alpuche A, Noyola D, Soria R, Nieto K. Polymerase chain reaction technique in the diagnosis of neonatal sepsis: future gold standard?. Pediatric Academic Societies Annual Meeting; 2007 May 5-8; Toronto (ON) 2007.   ",included,CD011926
"Liu 2014 {published data only}  Liu CL, Ai HW, Wang WP, Chen L, Hu HB, Ye T, et al. Comparison of 16S rRNA gene PCR and blood culture for diagnosis of neonatal sepsis. Archives of Pediatrics 2014;21(2):162-9. [PUBMED: 24388336]  CrossRef | Web of Science® Times Cited: 7 | UvA-linker Full Text",included,CD011926
16145149,included,CD011926
16982493,included,CD011926
18624992,included,CD011926
"Ohlin 2012 {published data only}  Ohlin A, Backman A, Ewald U, Schollin J, Bjorkqvist M. Diagnosis of neonatal sepsis by broad-range 16S real-time polymerase chain reaction. Neonatology 2012;10(4):241-6. [PUBMED: 22205207]  CrossRef | CAS | Web of Science® Times Cited: 10 | UvA-linker Full Text",included,CD011926
19273654,included,CD011926
19152691,included,CD011926
"Shaat 2013 {published data only}  Shaat SS, El Shazly SA, Badr Eldin MM, Barakat SS, Hashish MH. Role of polymerase chain reaction as an early diagnostic tool for neonatal bacterial sepsis. Journal of Egypt Public Health Association 2013;88(3):160-4. [PUBMED: 24374951]  CrossRef | UvA-linker Full Text",included,CD011926
15985688,included,CD011926
25047415,included,CD011926
12673260,included,CD011926
15482666,included,CD011926
"Torres-Martos 2013 {published data only}  Torres-Martos E, Perez-Ruiz M, Pedrosa-Corral I, Pena-Caballero M, Jimenez-Valera MM, Perez-Ramirez MD, et al. Evaluation of the LightCycler® SeptiFast test in newborns and infants with clinical suspicion of sepsis. Enfermedades Infecciosas Microbiologia Clinica 2013;31(6):375-9. [PUBMED: 23137657]  Web of Science® Times Cited: 6 | UvA-linker Full Text",included,CD011926
22192484,included,CD011926
25102109,included,CD011926
"Villanueva-Uy 2003 {published data only}  Villanueva-Uy ME, Briones CR, Uy HG. Application of polymerase chain reaction in late-onset neonatal sepsis. Pediatric Research 2003;53:313A.   Web of Science® Times Cited: 4 | UvA-linker Full Text",included,CD011926
17880793,included,CD011926
18550744,included,CD011926
16085969,included,CD011926
19396518,excluded,CD011926
26130622,excluded,CD011926
22740612,excluded,CD011926
15380273,excluded,CD011926
20223606,excluded,CD011926
15681481,excluded,CD011926
19091813,excluded,CD011926
21471340,excluded,CD011926
17984819,excluded,CD011926
11236048,excluded,CD011926
15482667,excluded,CD011926
22258624,excluded,CD011926
16645492,additional,CD011926
12238581,additional,CD011926
16675820,additional,CD011926
"Brozanski 2006  Brozanski BS, Jones JG, Krohn MJ, Jordan JA. Use of polymerase chain reaction as a diagnostic tool for neonatal sepsis can result in a decrease in use of antibiotics and total neonatal intensive care unit length of stay. Journal of Perinatology 2006;26(11):688-692. CrossRef | CAS | Web of Science® Times Cited: 15 | UvA-linker Full Text",additional,CD011926
"Canadian Neonatal Network 2014  Shah P, Yoon EW, Chan P, Members of the Annual Report Review Committee. Annual report of the Canadian Neonatal Network, 2004. www.canadianneonatalnetwork.org/Portal/LinkClick.aspx?fileticket=eGgxmMubxjk%3d&tabid=39 (accessed 18 February 2017). ",additional,CD011926
14752012,additional,CD011926
25425653,additional,CD011926
24725643,additional,CD011926
16698768,additional,CD011926
19208372,additional,CD011926
"Harbord 2009  Harbord RM, Whiting P. Metandi: meta-analysis of diagnostic accuracy using hierarchical logistic regression. Stata Journal 2009;9(2):211-29. Web of Science® Times Cited: 107 | UvA-linker Full Text",additional,CD011926
22531232,additional,CD011926
8636810,additional,CD011926
20569815,additional,CD011926
19075208,additional,CD011926
