21755760,included,CD012010
19241920,included,CD012010
2446694,included,CD012010
1983856,included,CD012010
9436862,included,CD012010
22481290,included,CD012010
5934214,included,CD012010
16437625,included,CD012010
1697797,included,CD012010
3757238,excluded,CD012010
5648710,excluded,CD012010
2689525,excluded,CD012010
9580441,excluded,CD012010
19752771,excluded,CD012010
6076130,excluded,CD012010
9235442,excluded,CD012010
9670716,excluded,CD012010
22585132,excluded,CD012010
2452330,excluded,CD012010
1719798,excluded,CD012010
6188148,excluded,CD012010
3510097,excluded,CD012010
6154908,excluded,CD012010
315099,excluded,CD012010
9351056,excluded,CD012010
9647391,excluded,CD012010
27243230,excluded,CD012010
8830337,excluded,CD012010
605280,excluded,CD012010
27160507,excluded,CD012010
2425437,excluded,CD012010
25883434,excluded,CD012010
14318393,excluded,CD012010
2447209,excluded,CD012010
1374275,excluded,CD012010
982210,excluded,CD012010
13669859,excluded,CD012010
14145122,excluded,CD012010
14146747,excluded,CD012010
14141910,excluded,CD012010
6184470,excluded,CD012010
6195978,excluded,CD012010
4174882,excluded,CD012010
2440657,excluded,CD012010
635294,excluded,CD012010
6085419,excluded,CD012010
11854688,excluded,CD012010
6199049,excluded,CD012010
178106,excluded,CD012010
18900648,excluded,CD012010
2409510,excluded,CD012010
10430383,excluded,CD012010
5975327,excluded,CD012010
617497,excluded,CD012010
6163295,excluded,CD012010
3494288,excluded,CD012010
6159772,excluded,CD012010
2421494,excluded,CD012010
13640152,excluded,CD012010
1163973,excluded,CD012010
11005413,excluded,CD012010
6160455,excluded,CD012010
4691868,excluded,CD012010
6201096,excluded,CD012010
20517765,excluded,CD012010
8955242,excluded,CD012010
7510410,excluded,CD012010
15617303,excluded,CD012010
15782102,excluded,CD012010
22374894,excluded,CD012010
11932783,excluded,CD012010
4644009,excluded,CD012010
652610,excluded,CD012010
7543034,excluded,CD012010
2438739,excluded,CD012010
25062872,excluded,CD012010
6179559,excluded,CD012010
27642079,excluded,CD012010
7504593,excluded,CD012010
516204,excluded,CD012010
3492742,excluded,CD012010
3750641,excluded,CD012010
14840605,excluded,CD012010
3064262,excluded,CD012010
2432436,excluded,CD012010
462067,excluded,CD012010
13215135,excluded,CD012010
2477176,excluded,CD012010
1373676,excluded,CD012010
23105861,excluded,CD012010
20094095,excluded,CD012010
10481560,excluded,CD012010
870964,excluded,CD012010
4831310,excluded,CD012010
13232158,excluded,CD012010
20218362,excluded,CD012010
15065538,excluded,CD012010
929110,excluded,CD012010
6653424,excluded,CD012010
2580501,excluded,CD012010
97129,excluded,CD012010
14242463,excluded,CD012010
5070344,excluded,CD012010
5602414,excluded,CD012010
646567,excluded,CD012010
741837,excluded,CD012010
3704296,excluded,CD012010
13233053,excluded,CD012010
2437792,excluded,CD012010
13823931,excluded,CD012010
4639859,excluded,CD012010
668141,excluded,CD012010
4420932,excluded,CD012010
6154284,excluded,CD012010
6160273,excluded,CD012010
2479316,excluded,CD012010
6178457,excluded,CD012010
2420004,excluded,CD012010
13263122,excluded,CD012010
5871894,excluded,CD012010
23002153,excluded,CD012010
704529,excluded,CD012010
9380098,excluded,CD012010
463848,excluded,CD012010
1718808,excluded,CD012010
1372152,excluded,CD012010
7682533,excluded,CD012010
7504396,excluded,CD012010
2422514,excluded,CD012010
13830443,excluded,CD012010
2323064,excluded,CD012010
2412998,excluded,CD012010
6166043,excluded,CD012010
6188210,excluded,CD012010
6194921,excluded,CD012010
3910885,excluded,CD012010
2478412,excluded,CD012010
10088197,excluded,CD012010
7520847,excluded,CD012010
8602003,excluded,CD012010
8760740,excluded,CD012010
8653892,excluded,CD012010
11232685,excluded,CD012010
6197749,excluded,CD012010
11569688,excluded,CD012010
3415167,excluded,CD012010
2445987,excluded,CD012010
13427164,excluded,CD012010
14217753,excluded,CD012010
1717539,excluded,CD012010
25215951,excluded,CD012010
6208966,excluded,CD012010
980712,excluded,CD012010
729946,excluded,CD012010
21410075,excluded,CD012010
8272757,excluded,CD012010
14716811,excluded,CD012010
15220554,excluded,CD012010
11156345,excluded,CD012010
17657841,excluded,CD012010
6186009,excluded,CD012010
742604,excluded,CD012010
17119188,excluded,CD012010
5460418,excluded,CD012010
23924492,excluded,CD012010
15286966,excluded,CD012010
6180850,excluded,CD012010
18069761,excluded,CD012010
3966456,excluded,CD012010
2422926,excluded,CD012010
17523321,excluded,CD012010
86264,excluded,CD012010
11577303,excluded,CD012010
1706231,excluded,CD012010
2412282,excluded,CD012010
12763279,excluded,CD012010
9414980,excluded,CD012010
9255526,excluded,CD012010
9187069,excluded,CD012010
9380098,excluded,CD012010
3459430,excluded,CD012010
1630081,excluded,CD012010
4720152,excluded,CD012010
19403887,excluded,CD012010
7528469,excluded,CD012010
979600,excluded,CD012010
26204892,excluded,CD012010
21792081,excluded,CD012010
6174389,excluded,CD012010
6200276,excluded,CD012010
21464582,excluded,CD012010
6194630,excluded,CD012010
10606910,excluded,CD012010
10606910,excluded,CD012010
12143219,excluded,CD012010
12143219,excluded,CD012010
2426009,excluded,CD012010
615728,excluded,CD012010
8190726,excluded,CD012010
7517087,excluded,CD012010
16628091,excluded,CD012010
22669702,excluded,CD012010
1377146,excluded,CD012010
14045606,excluded,CD012010
6189637,excluded,CD012010
11719473,excluded,CD012010
12850473,excluded,CD012010
8086522,excluded,CD012010
804139,excluded,CD012010
4406762,excluded,CD012010
2438738,excluded,CD012010
2466075,excluded,CD012010
94194,excluded,CD012010
955345,excluded,CD012010
1373698,excluded,CD012010
2410163,excluded,CD012010
2580500,excluded,CD012010
2424637,excluded,CD012010
1707260,excluded,CD012010
1706232,excluded,CD012010
8962760,excluded,CD012010
1071539,excluded,CD012010
9449444,excluded,CD012010
2467045,excluded,CD012010
1278723,excluded,CD012010
6161410,excluded,CD012010
2578102,excluded,CD012010
2410080,excluded,CD012010
13486747,excluded,CD012010
10189802,excluded,CD012010
4699196,excluded,CD012010
9669641,excluded,CD012010
2476863,excluded,CD012010
2408789,excluded,CD012010
3719997,excluded,CD012010
6172947,excluded,CD012010
942920,excluded,CD012010
890263,excluded,CD012010
6166238,excluded,CD012010
6205229,excluded,CD012010
2447617,excluded,CD012010
4713507,excluded,CD012010
6185717,excluded,CD012010
2383744,excluded,CD012010
10859041,excluded,CD012010
6204174,excluded,CD012010
2421389,excluded,CD012010
6192986,excluded,CD012010
6180559,excluded,CD012010
6200277,excluded,CD012010
7506911,excluded,CD012010
5486883,excluded,CD012010
22993927,excluded,CD012010
7541479,excluded,CD012010
2413755,excluded,CD012010
15264045,excluded,CD012010
2465844,excluded,CD012010
2283565,excluded,CD012010
1526003,excluded,CD012010
5781669,excluded,CD012010
6197602,excluded,CD012010
10584507,excluded,CD012010
20094095,excluded,CD012010
1589255,excluded,CD012010
7514550,excluded,CD012010
9915230,excluded,CD012010
10508122,excluded,CD012010
11293447,excluded,CD012010
15502646,excluded,CD012010
23303202,excluded,CD012010
25665541,excluded,CD012010
13972219,excluded,CD012010
4175718,excluded,CD012010
17058314,excluded,CD012010
5714328,excluded,CD012010
3493889,excluded,CD012010
10757870,excluded,CD012010
793179,excluded,CD012010
1706230,excluded,CD012010
13434588,excluded,CD012010
25263473,excluded,CD012010
2470559,excluded,CD012010
2475281,excluded,CD012010
1377145,excluded,CD012010
17332967,excluded,CD012010
2471244,excluded,CD012010
2180035,excluded,CD012010
1698001,excluded,CD012010
13410166,excluded,CD012010
15233697,excluded,CD012010
556168,excluded,CD012010
5819278,excluded,CD012010
5768021,excluded,CD012010
4713225,excluded,CD012010
539206,excluded,CD012010
599005,excluded,CD012010
4387817,excluded,CD012010
15943725,excluded,CD012010
95704,excluded,CD012010
2580467,excluded,CD012010
8945483,excluded,CD012010
5513770,excluded,CD012010
6208075,excluded,CD012010
19409152,excluded,CD012010
4731045,excluded,CD012010
10235200,excluded,CD012010
10223361,excluded,CD012010
11154486,excluded,CD012010
2443962,excluded,CD012010
14252748,excluded,CD012010
2417752,excluded,CD012010
6207515,excluded,CD012010
9641955,excluded,CD012010
308871,excluded,CD012010
11552931,excluded,CD012010
2471840,excluded,CD012010
21946810,excluded,CD012010
2048012,excluded,CD012010
1289419,excluded,CD012010
2582402,excluded,CD012010
517018,excluded,CD012010
1385018,excluded,CD012010
6974558,excluded,CD012010
6197334,excluded,CD012010
3562430,excluded,CD012010
2463138,excluded,CD012010
1373336,excluded,CD012010
8061339,excluded,CD012010
673950,excluded,CD012010
5132218,excluded,CD012010
1117961,excluded,CD012010
2408820,excluded,CD012010
2471605,excluded,CD012010
15777396,excluded,CD012010
4829748,excluded,CD012010
512989,excluded,CD012010
16286272,excluded,CD012010
6184701,excluded,CD012010
3937339,excluded,CD012010
4774862,excluded,CD012010
1168769,excluded,CD012010
76012,excluded,CD012010
4184942,excluded,CD012010
