10918246,included,CD009263
2313350,included,CD009263
14971604,included,CD009263
10485244,included,CD009263
18942414,included,CD009263
8259095,included,CD009263
21328522,included,CD009263
3326506,included,CD009263
14500242,included,CD009263
21932116,included,CD009263
19617326,included,CD009263
18397155,excluded,CD009263
18043535,excluded,CD009263
2537501,excluded,CD009263
21680684,excluded,CD009263
21383641,excluded,CD009263
17455877,excluded,CD009263
10029803,excluded,CD009263
12571457,excluded,CD009263
21131746,excluded,CD009263
1869992,excluded,CD009263
2160683,excluded,CD009263
2178460,excluded,CD009263
20113676,excluded,CD009263
20103666,excluded,CD009263
3585505,excluded,CD009263
2846227,excluded,CD009263
2023691,excluded,CD009263
27841143,excluded,CD009263
7978868,excluded,CD009263
8176462,excluded,CD009263
1437370,excluded,CD009263
21362518,excluded,CD009263
19440769,excluded,CD009263
9486080,excluded,CD009263
8336186,excluded,CD009263
21460401,excluded,CD009263
21460401,excluded,CD009263
18632825,excluded,CD009263
22555324,excluded,CD009263
12415343,excluded,CD009263
17074666,excluded,CD009263
11496360,excluded,CD009263
11496360,excluded,CD009263
21172969,excluded,CD009263
2068163,excluded,CD009263
1782063,excluded,CD009263
2919085,excluded,CD009263
18339348,excluded,CD009263
8414753,excluded,CD009263
20923718,excluded,CD009263
16759621,excluded,CD009263
18709509,excluded,CD009263
12647978,excluded,CD009263
17921023,excluded,CD009263
3665302,excluded,CD009263
16826853,excluded,CD009263
8475610,excluded,CD009263
17015899,excluded,CD009263
19440764,excluded,CD009263
10742058,excluded,CD009263
15381463,excluded,CD009263
19877910,excluded,CD009263
21803181,excluded,CD009263
21157198,excluded,CD009263
21157198,excluded,CD009263
11568913,excluded,CD009263
20432004,excluded,CD009263
9634471,excluded,CD009263
2313352,excluded,CD009263
23121084,excluded,CD009263
2147757,excluded,CD009263
2093889,excluded,CD009263
12773693,excluded,CD009263
14762700,excluded,CD009263
17657930,excluded,CD009263
17343665,excluded,CD009263
18750402,excluded,CD009263
2710644,excluded,CD009263
8315483,excluded,CD009263
11464889,excluded,CD009263
20080883,excluded,CD009263
7837704,excluded,CD009263
2380153,excluded,CD009263
15693653,excluded,CD009263
9673731,excluded,CD009263
18470455,excluded,CD009263
18053828,excluded,CD009263
12931322,excluded,CD009263
16580935,excluded,CD009263
3967603,excluded,CD009263
4012198,excluded,CD009263
4012198,excluded,CD009263
18719909,excluded,CD009263
1491958,excluded,CD009263
8635381,excluded,CD009263
8028223,excluded,CD009263
16950144,excluded,CD009263
21279352,excluded,CD009263
22237841,excluded,CD009263
3055307,excluded,CD009263
18636251,excluded,CD009263
21119255,excluded,CD009263
21685821,excluded,CD009263
11454888,excluded,CD009263
16544298,excluded,CD009263
26195703,excluded,CD009263
19171710,excluded,CD009263
8217371,excluded,CD009263
8692485,excluded,CD009263
1817838,excluded,CD009263
9293786,excluded,CD009263
9179199,excluded,CD009263
21052659,excluded,CD009263
3359060,excluded,CD009263
2300771,excluded,CD009263
18324597,excluded,CD009263
11202443,excluded,CD009263
12833468,excluded,CD009263
12829667,excluded,CD009263
3021678,excluded,CD009263
2546031,excluded,CD009263
21617976,excluded,CD009263
19922836,excluded,CD009263
1522257,excluded,CD009263
16444675,excluded,CD009263
3770009,excluded,CD009263
11748431,excluded,CD009263
3904127,excluded,CD009263
8287875,excluded,CD009263
19040932,excluded,CD009263
9172551,excluded,CD009263
8495568,excluded,CD009263
20080890,excluded,CD009263
10587139,excluded,CD009263
11448079,excluded,CD009263
12089489,excluded,CD009263
12960186,excluded,CD009263
7640762,excluded,CD009263
20591596,excluded,CD009263
10029806,excluded,CD009263
9266191,excluded,CD009263
9486081,excluded,CD009263
8321790,excluded,CD009263
2893906,excluded,CD009263
11813196,excluded,CD009263
16601361,excluded,CD009263
12173016,excluded,CD009263
11878578,excluded,CD009263
10656556,excluded,CD009263
19434281,excluded,CD009263
18356459,excluded,CD009263
9002745,excluded,CD009263
8790194,excluded,CD009263
22528971,excluded,CD009263
16314956,excluded,CD009263
19884537,excluded,CD009263
2062676,excluded,CD009263
14734903,excluded,CD009263
1651031,excluded,CD009263
19724988,excluded,CD009263
2236834,excluded,CD009263
8489488,excluded,CD009263
7786916,excluded,CD009263
27156819,excluded,CD009263
7824731,excluded,CD009263
8637999,excluded,CD009263
3330445,excluded,CD009263
2351179,excluded,CD009263
8350359,excluded,CD009263
19171702,excluded,CD009263
19440765,excluded,CD009263
12594725,excluded,CD009263
3597111,excluded,CD009263
15886751,excluded,CD009263
