19433184,included,CD011686
3813160,included,CD011686
10891516,included,CD011686
17328258,excluded,CD011686
20192648,excluded,CD011686
10337876,excluded,CD011686
12944893,excluded,CD011686
11003322,excluded,CD011686
2920074,excluded,CD011686
2072419,excluded,CD011686
11479837,excluded,CD011686
12675623,excluded,CD011686
21726860,excluded,CD011686
21068171,excluded,CD011686
21307733,excluded,CD011686
15039695,excluded,CD011686
12053848,excluded,CD011686
11265034,excluded,CD011686
6476515,excluded,CD011686
18301348,excluded,CD011686
3789288,excluded,CD011686
20009681,excluded,CD011686
24165260,excluded,CD011686
12913629,excluded,CD011686
21785095,excluded,CD011686
23042928,excluded,CD011686
24035123,excluded,CD011686
10701614,excluded,CD011686
21644051,excluded,CD011686
16394912,excluded,CD011686
1443841,excluded,CD011686
19820570,excluded,CD011686
11717095,excluded,CD011686
12632349,excluded,CD011686
7796772,excluded,CD011686
21854487,excluded,CD011686
3387540,excluded,CD011686
15321867,excluded,CD011686
9867048,excluded,CD011686
11423803,excluded,CD011686
3049775,excluded,CD011686
15568161,excluded,CD011686
11177091,excluded,CD011686
19741398,excluded,CD011686
19888020,excluded,CD011686
23019677,excluded,CD011686
3309353,excluded,CD011686
2048847,excluded,CD011686
16096560,excluded,CD011686
10420124,excluded,CD011686
2667407,excluded,CD011686
22057542,excluded,CD011686
12748134,excluded,CD011686
14695411,excluded,CD011686
19875425,excluded,CD011686
20457772,excluded,CD011686
11385329,excluded,CD011686
23357274,excluded,CD011686
23934962,excluded,CD011686
9003279,excluded,CD011686
