19299299,included,CD009175
11556595,included,CD009175
17128838,included,CD009175
21596845,included,CD009175
21123487,included,CD009175
11303262,included,CD009175
16627487,included,CD009175
22110297,excluded,CD009175
15751920,excluded,CD009175
9797833,excluded,CD009175
6783515,excluded,CD009175
19725971,excluded,CD009175
14610659,excluded,CD009175
16506088,excluded,CD009175
12643233,excluded,CD009175
7667050,excluded,CD009175
6779260,excluded,CD009175
19253507,excluded,CD009175
17001543,excluded,CD009175
10773927,excluded,CD009175
16877849,excluded,CD009175
18703327,excluded,CD009175
16585087,excluded,CD009175
6017265,excluded,CD009175
11040149,excluded,CD009175
3107790,excluded,CD009175
19213743,excluded,CD009175
11334126,excluded,CD009175
11266417,excluded,CD009175
12361446,excluded,CD009175
2003054,excluded,CD009175
9228482,excluded,CD009175
17583619,excluded,CD009175834454,excluded,CD009175
15931452,excluded,CD009175
9802626,excluded,CD009175
6225534,excluded,CD009175
9849979,excluded,CD009175
11255897,excluded,CD009175
7855490,excluded,CD009175
11222171,excluded,CD009175
8317455,excluded,CD009175
10783017,excluded,CD009175
21515486,excluded,CD009175
1902504,excluded,CD009175
12526069,excluded,CD009175
14982611,excluded,CD009175
20963506,excluded,CD009175
12925105,excluded,CD009175
18606773,excluded,CD009175
18327427,excluded,CD009175
11555386,excluded,CD009175
17609060,excluded,CD009175
15370649,excluded,CD009175
1337553,excluded,CD009175
8948274,excluded,CD009175
15672850,excluded,CD009175
17328727,excluded,CD009175
17046211,excluded,CD009175
15060215,excluded,CD009175
6257108,excluded,CD009175
15646048,excluded,CD009175
3129522,excluded,CD009175
2112237,excluded,CD009175
17982719,excluded,CD009175
15840455,excluded,CD009175
10655676,excluded,CD009175
11191152,excluded,CD009175
19788746,excluded,CD009175
22305177,excluded,CD009175
9580511,excluded,CD009175
17100378,excluded,CD009175
1155679,excluded,CD009175
2270412,excluded,CD009175
2854699,excluded,CD009175
2840466,excluded,CD009175
18219132,excluded,CD009175
15980029,excluded,CD009175
17517817,excluded,CD009175
339560,excluded,CD009175
17235643,excluded,CD009175
20209853,excluded,CD009175
20846581,excluded,CD009175
15356783,excluded,CD009175
955703,excluded,CD009175
21069252,excluded,CD009175
11978922,excluded,CD009175
2882091,excluded,CD009175
10048679,excluded,CD009175
11176567,excluded,CD009175
12856747,excluded,CD009175
