26427365,included,CD011420
24571362,included,CD011420
25415288,included,CD011420
26334736,included,CD011420
22015305,included,CD011420
24675585,included,CD011420
22362849,included,CD011420
26156025,included,CD011420
21996695,excluded,CD011420
16139316,excluded,CD011420
23123521,excluded,CD011420
10806179,excluded,CD011420
21963941,excluded,CD011420
19723379,excluded,CD011420
21784596,excluded,CD011420
19277111,excluded,CD011420
20352098,excluded,CD011420
21765364,excluded,CD011420
11295196,excluded,CD011420
23099074,excluded,CD011420
18460016,excluded,CD011420
24346639,excluded,CD011420
25075867,excluded,CD011420
24274710,excluded,CD011420
20108382,excluded,CD011420
22536883,excluded,CD011420
22555166,excluded,CD011420
22190561,excluded,CD011420
24168211,excluded,CD011420
25006829,excluded,CD011420
25000489,excluded,CD011420
22710249,excluded,CD011420
19793430,excluded,CD011420
19878608,excluded,CD011420
21203513,excluded,CD011420
22710609,excluded,CD011420
22815718,excluded,CD011420
23390504,excluded,CD011420
19715562,excluded,CD011420
1401008,excluded,CD011420
23825194,excluded,CD011420
21247063,excluded,CD011420
19692904,excluded,CD011420
20534796,excluded,CD011420
25119690,excluded,CD011420
24637544,excluded,CD011420
23485389,excluded,CD011420
22568711,excluded,CD011420
22412939,excluded,CD011420
11345220,excluded,CD011420
12030387,excluded,CD011420
11928861,excluded,CD011420
347584,excluded,CD011420
