27281094,included,CD008759
22087154,included,CD008759
23599624,included,CD008759
18594972,included,CD008759
21912056,included,CD008759
22915236,included,CD008759
18925306,included,CD008759
20190717,included,CD008759
17577118,included,CD008759
19065558,included,CD008759
19013661,included,CD008759
21196656,included,CD008759
25199304,included,CD008759
21596631,included,CD008759
22643348,included,CD008759
21140089,included,CD008759
26212020,included,CD008759
1520164,included,CD008759
13280279,included,CD008759
22385886,included,CD008759
21925123,included,CD008759
18562980,included,CD008759
12865282,included,CD008759
15996912,included,CD008759
17029607,included,CD008759
24616574,included,CD008759
26285468,included,CD008759
17047433,included,CD008759
26751694,included,CD008759
17544879,included,CD008759
11743252,included,CD008759
22888334,included,CD008759
21544150,included,CD008759
10580584,included,CD008759
16110174,included,CD008759
17140886,included,CD008759
20065573,included,CD008759
19593164,included,CD008759
20615567,included,CD008759
18416480,included,CD008759
23629600,included,CD008759
21175810,included,CD008759
21691209,included,CD008759
23022955,included,CD008759
19292923,included,CD008759
14987868,included,CD008759
22788929,included,CD008759
1664752,included,CD008759
2086047,included,CD008759
11718587,included,CD008759
14752839,included,CD008759
15194662,included,CD008759
26939226,excluded,CD008759
7828573,excluded,CD008759
20009131,excluded,CD008759
10566731,excluded,CD008759
26196942,excluded,CD008759
19669263,excluded,CD008759
18223377,excluded,CD008759
19966576,excluded,CD008759
19196464,excluded,CD008759
24224779,excluded,CD008759
19200133,excluded,CD008759
10482429,excluded,CD008759
25826654,excluded,CD008759
18161700,excluded,CD008759
26912006,excluded,CD008759
16542615,excluded,CD008759
17914969,excluded,CD008759
26588019,excluded,CD008759
12870732,excluded,CD008759
20044810,excluded,CD008759
10566732,excluded,CD008759
23383250,excluded,CD008759
26197990,excluded,CD008759
