11154172,included,CD011515
18332991,included,CD011515
20339309,excluded,CD011515
15933686,excluded,CD011515
11023561,excluded,CD011515
10950037,excluded,CD011515
9691893,excluded,CD011515
22155849,excluded,CD011515
11335098,excluded,CD011515
19523619,excluded,CD011515
22699206,excluded,CD011515
15929774,excluded,CD011515
9202539,excluded,CD011515
9882912,excluded,CD011515
25625104,excluded,CD011515
17347637,excluded,CD011515
16141999,excluded,CD011515
11568348,excluded,CD011515
8535622,excluded,CD011515
8781933,excluded,CD011515
17594541,excluded,CD011515
25929273,excluded,CD011515
10385719,excluded,CD011515
8942546,excluded,CD011515
18330088,excluded,CD011515
9280938,excluded,CD011515
9510578,excluded,CD011515
9165320,excluded,CD011515
11424095,excluded,CD011515
11813616,excluded,CD011515
18726967,excluded,CD011515
22559838,excluded,CD011515
24762501,excluded,CD011515
24650967,excluded,CD011515
24721105,excluded,CD011515
10565771,excluded,CD011515
15545675,excluded,CD011515
23717744,excluded,CD011515
24928186,excluded,CD011515
17440790,excluded,CD011515
11007225,excluded,CD011515
8781948,excluded,CD011515
18551347,excluded,CD011515
11870425,excluded,CD011515
8453927,excluded,CD011515
12120243,excluded,CD011515
10025831,excluded,CD011515
12647407,excluded,CD011515
25616755,excluded,CD011515
16633011,excluded,CD011515
15497081,excluded,CD011515
9040998,excluded,CD011515
10570337,excluded,CD011515
10399976,excluded,CD011515
16041214,excluded,CD011515
14872379,excluded,CD011515
7090849,excluded,CD011515
20142748,excluded,CD011515
18942637,excluded,CD011515
10482707,excluded,CD011515
20563868,excluded,CD011515
9324129,excluded,CD011515
25795439,excluded,CD011515
9051012,excluded,CD011515
20205504,excluded,CD011515
20443074,excluded,CD011515
23465982,excluded,CD011515
19476136,excluded,CD011515
17344007,excluded,CD011515
21985852,excluded,CD011515
22699202,excluded,CD011515
26053713,excluded,CD011515
21436084,excluded,CD011515
20925260,excluded,CD011515
15973224,excluded,CD011515
19070981,excluded,CD011515
8778925,excluded,CD011515
11787375,excluded,CD011515
12091659,excluded,CD011515
17152491,excluded,CD011515
15838173,excluded,CD011515
16265180,excluded,CD011515
15114028,excluded,CD011515
18942059,excluded,CD011515
8571901,excluded,CD011515
7724748,excluded,CD011515
16845288,excluded,CD011515
8960077,excluded,CD011515
10968852,excluded,CD011515
22134196,excluded,CD011515
21693662,excluded,CD011515
1795424,excluded,CD011515
8600960,excluded,CD011515
10210345,excluded,CD011515
12661230,excluded,CD011515
16264878,excluded,CD011515
10429702,excluded,CD011515
8491130,excluded,CD011515
22000199,excluded,CD011515
19711405,excluded,CD011515
23504604,excluded,CD011515
15230749,excluded,CD011515
22184371,excluded,CD011515
20495653,excluded,CD011515
16548195,excluded,CD011515
25293823,excluded,CD011515
14527907,excluded,CD011515
10931589,excluded,CD011515
1727753,excluded,CD011515
1559451,excluded,CD011515
1633770,excluded,CD011515
11023562,excluded,CD011515
18568138,excluded,CD011515
12185052,excluded,CD011515
15532836,excluded,CD011515
11587685,excluded,CD011515
18836619,excluded,CD011515
21499211,excluded,CD011515
24331185,excluded,CD011515
11004329,excluded,CD011515
7560319,excluded,CD011515
8819400,excluded,CD011515
11914153,excluded,CD011515
9166560,excluded,CD011515
8491138,excluded,CD011515
8056236,excluded,CD011515
25327670,excluded,CD011515
25916136,excluded,CD011515
15056091,excluded,CD011515
9442123,excluded,CD011515
18703604,excluded,CD011515
20467829,excluded,CD011515
22460727,excluded,CD011515
19080491,excluded,CD011515
19173910,excluded,CD011515
18788630,excluded,CD011515
11174289,excluded,CD011515
3535030,excluded,CD011515
2183284,excluded,CD011515
8979062,excluded,CD011515
11020897,excluded,CD011515
16119317,excluded,CD011515
9351708,excluded,CD011515
12434099,excluded,CD011515
18176963,excluded,CD011515
17403279,excluded,CD011515
18396644,excluded,CD011515
18953833,excluded,CD011515
25722999,excluded,CD011515
26710694,excluded,CD011515
2154172,excluded,CD011515
22996048,excluded,CD011515
11023593,excluded,CD011515
22510123,excluded,CD011515
3049060,excluded,CD011515
8491131,excluded,CD011515
25043494,excluded,CD011515
14580100,excluded,CD011515
25780297,excluded,CD011515
15968734,excluded,CD011515
