21435772,included,CD010680
20364731,excluded,CD010680
18024941,excluded,CD010680
21165366,excluded,CD010680
8435971,excluded,CD010680
16344373,excluded,CD010680
19664571,excluded,CD010680
22584382,excluded,CD010680
19022870,excluded,CD010680
19366974,excluded,CD010680
21397352,excluded,CD010680
18687759,excluded,CD010680
8067346,excluded,CD010680
10406453,excluded,CD010680
18362433,excluded,CD010680
9747151,excluded,CD010680
23122184,excluded,CD010680
11943002,excluded,CD010680
12560694,excluded,CD010680
21593742,excluded,CD010680
19779984,excluded,CD010680
8795165,excluded,CD010680
18209769,excluded,CD010680
9267266,excluded,CD010680
18803641,excluded,CD010680
19759029,excluded,CD010680
22024665,excluded,CD010680
17039537,excluded,CD010680
19969474,excluded,CD010680
15738375,excluded,CD010680
12568206,excluded,CD010680
20535314,excluded,CD010680
21167488,excluded,CD010680
16950430,excluded,CD010680
8970490,excluded,CD010680
17288922,excluded,CD010680
16123491,excluded,CD010680
20497683,excluded,CD010680
