19935018,included,CD012599
11489221,included,CD012599
15966036,included,CD012599
20511450,included,CD012599
10085510,included,CD012599
20356939,included,CD012599
18236423,included,CD012599
20575153,included,CD012599
20440731,included,CD012599
11980765,included,CD012599
12210586,included,CD012599
16282175,included,CD012599
18925623,included,CD012599
16810709,included,CD012599
19349531,included,CD012599
11925411,included,CD012599
11489220,included,CD012599
16104673,included,CD012599
19349524,included,CD012599
20624355,included,CD012599
19918963,excluded,CD012599
7647060,excluded,CD012599
10327138,excluded,CD012599
20876898,excluded,CD012599
20069683,excluded,CD012599
10505009,excluded,CD012599
8284287,excluded,CD012599
8953641,excluded,CD012599
8606718,excluded,CD012599
11506458,excluded,CD012599
19521928,excluded,CD012599
21233717,excluded,CD012599
19886304,excluded,CD012599
9854718,excluded,CD012599
15512289,excluded,CD012599
19772169,excluded,CD012599
2436476,excluded,CD012599
11489221,excluded,CD012599
16757918,excluded,CD012599
12114910,excluded,CD012599
16916050,excluded,CD012599
7485301,excluded,CD012599
8885729,excluded,CD012599
9988824,excluded,CD012599
11967511,excluded,CD012599
12769200,excluded,CD012599
17601890,excluded,CD012599
11432115,excluded,CD012599
8994246,excluded,CD012599
8750293,excluded,CD012599
2971018,excluded,CD012599
7681977,excluded,CD012599
1709481,excluded,CD012599
18306921,excluded,CD012599
15590454,excluded,CD012599
9556293,excluded,CD012599
18417976,excluded,CD012599
15905286,excluded,CD012599
7544068,excluded,CD012599
8706425,excluded,CD012599
9023136,excluded,CD012599
9602476,excluded,CD012599
11180240,excluded,CD012599
12468159,excluded,CD012599
12636947,excluded,CD012599
12642040,excluded,CD012599
16049988,excluded,CD012599
16388325,excluded,CD012599
17826434,excluded,CD012599
7544898,excluded,CD012599
9236646,excluded,CD012599
7528054,excluded,CD012599
12575025,excluded,CD012599
15229849,excluded,CD012599
19106261,excluded,CD012599
15042005,excluded,CD012599
20922779,excluded,CD012599
12370606,excluded,CD012599
10210119,excluded,CD012599
20093902,excluded,CD012599
2475015,excluded,CD012599
18999912,excluded,CD012599
19318154,excluded,CD012599
20691415,excluded,CD012599
17867331,excluded,CD012599
18000942,excluded,CD012599
19805751,excluded,CD012599
12635737,excluded,CD012599
19173242,excluded,CD012599
7850598,excluded,CD012599
9363213,excluded,CD012599
8575349,excluded,CD012599
7530490,excluded,CD012599
2480431,excluded,CD012599
1694994,excluded,CD012599
20524903,excluded,CD012599
11678558,excluded,CD012599
2968116,excluded,CD012599
7479592,excluded,CD012599
12211655,excluded,CD012599
9706649,excluded,CD012599
1722478,excluded,CD012599
17152116,excluded,CD012599
18377855,excluded,CD012599
19810614,excluded,CD012599
10907617,excluded,CD012599
12124691,excluded,CD012599
14974113,excluded,CD012599
18254132,excluded,CD012599
7677967,excluded,CD012599
10521822,excluded,CD012599
14698823,excluded,CD012599
14981387,excluded,CD012599
12237660,excluded,CD012599
21224326,excluded,CD012599
19165756,excluded,CD012599
19811590,excluded,CD012599
12001192,excluded,CD012599
17465398,excluded,CD012599
18317998,excluded,CD012599
19032666,excluded,CD012599
9031840,excluded,CD012599
12383528,excluded,CD012599
16949423,excluded,CD012599
9618713,excluded,CD012599
21105022,excluded,CD012599
1712100,excluded,CD012599
7685092,excluded,CD012599
8953638,excluded,CD012599
11920904,excluded,CD012599
6201687,excluded,CD012599
2437951,excluded,CD012599
2447932,excluded,CD012599
1692234,excluded,CD012599
8994244,excluded,CD012599
10416964,excluded,CD012599
10416963,excluded,CD012599
2274489,excluded,CD012599
15448323,excluded,CD012599
17721915,excluded,CD012599
18337744,excluded,CD012599
10327142,excluded,CD012599
11126167,excluded,CD012599
10719318,excluded,CD012599
10360515,excluded,CD012599
11400939,excluded,CD012599
17616071,excluded,CD012599
17357344,excluded,CD012599
17292767,excluded,CD012599
7524245,excluded,CD012599
2439909,excluded,CD012599
