19531943,included,CD011926
19407210,included,CD011926
19152691,included,CD011926
19124696,included,CD011926
19279393,included,CD011926
21251558,included,CD011926
20667142,included,CD011926
23045950,included,CD011926
26199693,included,CD011926
10878046,included,CD011926
16258155,included,CD011926
16825509,included,CD011926
23485823,included,CD011926
9350892,included,CD011926
24388336,included,CD011926
16145149,included,CD011926
16982493,included,CD011926
18624992,included,CD011926
22205207,included,CD011926
19273654,included,CD011926
24374951,included,CD011926
15985688,included,CD011926
25047415,included,CD011926
12673260,included,CD011926
15482666,included,CD011926
23137657,included,CD011926
22192484,included,CD011926
25102109,included,CD011926
17880793,included,CD011926
18550744,included,CD011926
16085969,included,CD011926
19396518,excluded,CD011926
26130622,excluded,CD011926
22740612,excluded,CD011926
15380273,excluded,CD011926
20223606,excluded,CD011926
15681481,excluded,CD011926
19091813,excluded,CD011926
21471340,excluded,CD011926
17984819,excluded,CD011926
11236048,excluded,CD011926
15482667,excluded,CD011926
22258624,excluded,CD011926
