22354484,included,CD012009
23494109,included,CD012009
22539219,included,CD012009
18366393,included,CD012009
23804410,included,CD012009
24306817,excluded,CD012009
10339860,excluded,CD012009
24622080,excluded,CD012009
26019457,excluded,CD012009
20495641,excluded,CD012009
26117433,excluded,CD012009
25024627,excluded,CD012009
26954894,excluded,CD012009
27518469,excluded,CD012009
22504279,excluded,CD012009
14571810,excluded,CD012009
11995494,excluded,CD012009
23838932,excluded,CD012009
26155257,excluded,CD012009
24680573,excluded,CD012009
25024608,excluded,CD012009
21491103,excluded,CD012009
26256914,excluded,CD012009
21816438,excluded,CD012009
25112411,excluded,CD012009
24518514,excluded,CD012009
26278037,excluded,CD012009
17667507,excluded,CD012009
23025959,excluded,CD012009
22481291,excluded,CD012009
21594559,excluded,CD012009
24887980,excluded,CD012009
25001423,excluded,CD012009
25158227,excluded,CD012009
3527104,excluded,CD012009
16627213,excluded,CD012009
12715232,excluded,CD012009
23975030,excluded,CD012009
22354484,excluded,CD012009
25809067,excluded,CD012009
25322917,excluded,CD012009
22497944,excluded,CD012009
24420007,excluded,CD012009
25563864,excluded,CD012009
12846003,excluded,CD012009
26211439,excluded,CD012009
25579809,excluded,CD012009
