18024107,included,CD010502
23783139,included,CD010502
3226211,included,CD010502
11386959,included,CD010502
19864964,included,CD010502
17651949,included,CD010502
18538421,included,CD010502
12409399,included,CD010502
15355808,included,CD010502
2275374,included,CD010502
3615085,included,CD010502
9767793,included,CD010502
14986128,included,CD010502
22768060,included,CD010502
23465407,included,CD010502
11003896,included,CD010502
9624764,included,CD010502
8150968,included,CD010502
7970977,included,CD010502
21986006,included,CD010502
3550025,included,CD010502
1734045,included,CD010502
15742082,included,CD010502
3071446,included,CD010502
1889180,included,CD010502
15687433,included,CD010502
2406149,included,CD010502
22134235,included,CD010502
15867125,included,CD010502
15234385,included,CD010502
25143573,included,CD010502
10829824,included,CD010502
20347185,included,CD010502
18382631,included,CD010502
19739414,included,CD010502
2199512,included,CD010502
9062328,included,CD010502
12394813,included,CD010502
12777583,included,CD010502
20233631,included,CD010502
15231926,included,CD010502
7774137,included,CD010502
9401806,included,CD010502
9271035,included,CD010502
2072960,included,CD010502
3298593,included,CD010502
1941356,included,CD010502
19726894,included,CD010502
23749414,included,CD010502
10459477,included,CD010502
10618101,included,CD010502
7699057,included,CD010502
3231499,included,CD010502
19054454,included,CD010502
3054780,included,CD010502
18786938,included,CD010502
11336416,included,CD010502
24290006,included,CD010502
15069046,included,CD010502
20005058,included,CD010502
17416880,included,CD010502
2199526,included,CD010502
9817856,included,CD010502
3137282,included,CD010502
9881982,included,CD010502
22386535,included,CD010502
3072657,included,CD010502
21036645,included,CD010502
7776097,included,CD010502
7650184,included,CD010502
20724334,included,CD010502
8208140,included,CD010502
8603215,included,CD010502
3546364,included,CD010502
1797453,included,CD010502
9384356,included,CD010502
3320935,included,CD010502
26069433,included,CD010502
19171607,included,CD010502
23224310,included,CD010502
1746493,included,CD010502
23207649,included,CD010502
16373800,included,CD010502
21249053,included,CD010502
17615849,included,CD010502
3292998,included,CD010502
17201202,excluded,CD010502
7530883,excluded,CD010502
12830756,excluded,CD010502
1500522,excluded,CD010502
3889572,excluded,CD010502
4009334,excluded,CD010502
3907411,excluded,CD010502
2868258,excluded,CD010502
2014015,excluded,CD010502
3525671,excluded,CD010502
16446913,excluded,CD010502
15060248,excluded,CD010502
8329932,excluded,CD010502
16050888,excluded,CD010502
2446089,excluded,CD010502
9158797,excluded,CD010502
7628193,excluded,CD010502
24405659,excluded,CD010502
3328311,excluded,CD010502
2687792,excluded,CD010502
3078143,excluded,CD010502
2672151,excluded,CD010502
17674883,excluded,CD010502
24286986,excluded,CD010502
1893053,excluded,CD010502
3226211,excluded,CD010502
21753249,excluded,CD010502
3313237,excluded,CD010502
1296639,excluded,CD010502
8243043,excluded,CD010502
3546107,excluded,CD010502
3293699,excluded,CD010502
24997745,excluded,CD010502
23703037,excluded,CD010502
1923085,excluded,CD010502
10778844,excluded,CD010502
8146544,excluded,CD010502
23340863,excluded,CD010502
11493831,excluded,CD010502
7852559,excluded,CD010502
9207331,excluded,CD010502
22386535,excluded,CD010502
1498218,excluded,CD010502
11719744,excluded,CD010502
24867784,excluded,CD010502
3526865,excluded,CD010502
3511784,excluded,CD010502
8584403,excluded,CD010502
3549965,excluded,CD010502
25295406,excluded,CD010502
8111517,excluded,CD010502
19307413,excluded,CD010502
3059269,excluded,CD010502
7347824,excluded,CD010502
1456193,excluded,CD010502
1488669,excluded,CD010502
16971645,excluded,CD010502
16825390,excluded,CD010502
1815308,excluded,CD010502
7776098,excluded,CD010502
2024263,excluded,CD010502
3512810,excluded,CD010502
2687791,excluded,CD010502
2201942,excluded,CD010502
9427472,excluded,CD010502
9622809,excluded,CD010502
8998526,excluded,CD010502
3550998,excluded,CD010502
25995798,excluded,CD010502
10349060,excluded,CD010502
1506460,excluded,CD010502
9183075,excluded,CD010502
8628638,excluded,CD010502
3301887,excluded,CD010502
3045460,excluded,CD010502
1405922,excluded,CD010502
1460966,excluded,CD010502
8463394,excluded,CD010502
8586744,excluded,CD010502
2556561,excluded,CD010502
3537201,excluded,CD010502
1865780,excluded,CD010502
8370731,excluded,CD010502
7615768,excluded,CD010502
3059127,excluded,CD010502
3671912,excluded,CD010502
2200635,excluded,CD010502
9581425,excluded,CD010502
17101949,excluded,CD010502
12651781,excluded,CD010502
8584336,excluded,CD010502
7618495,excluded,CD010502
14984302,excluded,CD010502
8992868,excluded,CD010502
11880882,excluded,CD010502
3059624,excluded,CD010502
3535485,excluded,CD010502
3517397,excluded,CD010502
3314472,excluded,CD010502
2179252,excluded,CD010502
19949185,excluded,CD010502
11895425,excluded,CD010502
7003081,excluded,CD010502
7973300,excluded,CD010502
3200038,excluded,CD010502
15765639,excluded,CD010502
19691618,excluded,CD010502
20466460,excluded,CD010502
2671022,excluded,CD010502
20347185,excluded,CD010502
1459715,excluded,CD010502
4040162,excluded,CD010502
6386884,excluded,CD010502
2200381,excluded,CD010502
14557923,excluded,CD010502
20229728,excluded,CD010502
3279882,excluded,CD010502
3956126,excluded,CD010502
12578144,excluded,CD010502
18604573,excluded,CD010502
22347590,excluded,CD010502
10148641,excluded,CD010502
21479499,excluded,CD010502
21253454,excluded,CD010502
3297683,excluded,CD010502
17785158,excluded,CD010502
3900620,excluded,CD010502
3132373,excluded,CD010502
1480433,excluded,CD010502
12814822,excluded,CD010502
3912323,excluded,CD010502
3551581,excluded,CD010502
3601520,excluded,CD010502
3889876,excluded,CD010502
3302908,excluded,CD010502
2180211,excluded,CD010502
3719474,excluded,CD010502
3105301,excluded,CD010502
3050865,excluded,CD010502
2200383,excluded,CD010502
19412695,excluded,CD010502
query
Evaluation of a rapid test for streptococcal pharyngitis in children in 3 countries.
No title available
11275827,excluded,CD010502
14552738,excluded,CD010502
20397147,excluded,CD010502
7484237,excluded,CD010502
8926181,excluded,CD010502
14523534,excluded,CD010502
9110019,excluded,CD010502
8316182,excluded,CD010502
2446088,excluded,CD010502
3546769,excluded,CD010502
16312287,excluded,CD010502
12150457,excluded,CD010502
3889879,excluded,CD010502
8078756,excluded,CD010502
8474721,excluded,CD010502
2645567,excluded,CD010502
1754745,excluded,CD010502
9576396,excluded,CD010502
9313966,excluded,CD010502
1456192,excluded,CD010502
3479206,excluded,CD010502
3528381,excluded,CD010502
12517855,excluded,CD010502
25903570,excluded,CD010502
19180695,excluded,CD010502
19864964,excluded,CD010502
1731138,excluded,CD010502
8603214,excluded,CD010502
3746556,excluded,CD010502
3512765,excluded,CD010502
11937663,excluded,CD010502
18006426,excluded,CD010502
3316479,excluded,CD010502
3275841,excluded,CD010502
