2676640,included,CD012179
19050323,included,CD012179
8987950,included,CD012179
21392744,included,CD012179
8137963,included,CD012179
20512287,included,CD012179
12445988,included,CD012179
11821289,included,CD012179
24861131,included,CD012179
18334925,included,CD012179
8641484,included,CD012179
9688246,included,CD012179
17997748,included,CD012179
8894323,included,CD012179
25218120,included,CD012179
9853882,included,CD012179
22563871,included,CD012179
22713164,included,CD012179
23545836,included,CD012179
18295214,included,CD012179
19694644,included,CD012179
22270279,included,CD012179
2533779,included,CD012179
15866120,included,CD012179
17766605,included,CD012179
19549703,included,CD012179
12871881,included,CD012179
9740457,included,CD012179
19855902,included,CD012179
24889795,included,CD012179
10224799,included,CD012179
8329104,included,CD012179
8752248,included,CD012179
8566251,included,CD012179
2245945,included,CD012179
10360259,included,CD012179
22426487,included,CD012179
18456668,included,CD012179
12372448,included,CD012179
19023580,included,CD012179
7650145,included,CD012179
12615822,included,CD012179
8401682,included,CD012179
18311079,included,CD012179
23203215,included,CD012179
3781023,included,CD012179
17688616,included,CD012179
16612709,included,CD012179
23001777,included,CD012179
23842561,included,CD012179
22562031,included,CD012179
23833592,included,CD012179
24520470,included,CD012179
18069114,included,CD012179
15890727,included,CD012179
23461865,included,CD012179
25366587,included,CD012179
24641675,included,CD012179
8566249,included,CD012179
24219598,included,CD012179
19631319,included,CD012179
18206876,included,CD012179
23131769,included,CD012179
1834843,included,CD012179
15774086,included,CD012179
15940796,included,CD012179
20003789,included,CD012179
22065163,included,CD012179
11937115,included,CD012179
11821086,included,CD012179
17922463,included,CD012179
17062580,included,CD012179
12538037,included,CD012179
15188832,included,CD012179
2260752,included,CD012179
21083865,included,CD012179
20007161,included,CD012179
22930151,included,CD012179
7884754,included,CD012179
15820792,included,CD012179
1492582,included,CD012179
9003095,included,CD012179
18635170,included,CD012179
14998974,included,CD012179
23019301,included,CD012179
17582674,included,CD012179
24813083,included,CD012179
2423378,included,CD012179
15051037,included,CD012179
2910718,included,CD012179
17234676,included,CD012179
22392313,included,CD012179
17845208,included,CD012179
17611835,included,CD012179
17289049,included,CD012179
25134278,included,CD012179
17706208,included,CD012179
19230876,included,CD012179 
12009362,included,CD012179
15218003,included,CD012179
14748845,included,CD012179
24326257,included,CD012179
11163823,included,CD012179
11526785,included,CD012179
22852007,included,CD012179
23544741,included,CD012179
24440563,included,CD012179
20480172,included,CD012179
24488583,included,CD012179
8349177,included,CD012179
18000171,included,CD012179
11889169,included,CD012179
21827658,included,CD012179
22736326,included,CD012179
22859507,included,CD012179
23118427,included,CD012179
23321214,included,CD012179
16190409,included,CD012179
1986975,included,CD012179
18555242,included,CD012179
9848307,included,CD012179
8082430,included,CD012179
24592108,included,CD012179
16708809,included,CD012179
15715540,included,CD012179
16708823,included,CD012179
16433829,included,CD012179
16674956,excluded,CD012179
9436699,excluded,CD012179
10458545,excluded,CD012179
17336977,excluded,CD012179
8097504,excluded,CD012179
17261287,excluded,CD012179
21968488,excluded,CD012179
17086305,excluded,CD012179
17624340,excluded,CD012179
23816286,excluded,CD012179
20945013,excluded,CD012179
24746440,excluded,CD012179
16359969,excluded,CD012179
25006484,excluded,CD012179
3595900,excluded,CD012179
6422368,excluded,CD012179
3494842,excluded,CD012179
2332066,excluded,CD012179
2867057,excluded,CD012179
3457709,excluded,CD012179
2446822,excluded,CD012179
11963839,excluded,CD012179
19300397,excluded,CD012179
16816071,excluded,CD012179
12870230,excluded,CD012179
17959888,excluded,CD012179
20153468,excluded,CD012179
16522409,excluded,CD012179
16940291,excluded,CD012179
23799909,excluded,CD012179
8879358,excluded,CD012179
638091,excluded,CD012179
15837658,excluded,CD012179
22819248,excluded,CD012179
11864662,excluded,CD012179
3743793,excluded,CD012179
18555226,excluded,CD012179
19260859,excluded,CD012179
22230112,excluded,CD012179
14748838,excluded,CD012179
2924650,excluded,CD012179
2298309,excluded,CD012179
11383925,excluded,CD012179
23545719,excluded,CD012179
8816615,excluded,CD012179
12871882,excluded,CD012179
2462793,excluded,CD012179
21150162,excluded,CD012179
16712848,excluded,CD012179
22348900,excluded,CD012179
7825806,excluded,CD012179
23079773,excluded,CD012179
25449831,excluded,CD012179
24050030,excluded,CD012179
9130910,excluded,CD012179
3422132,excluded,CD012179
8473439,excluded,CD012179
8671419,excluded,CD012179
15866595,excluded,CD012179
2973420,excluded,CD012179
16759924,excluded,CD012179
12906167,excluded,CD012179
19088375,excluded,CD012179
18549691,excluded,CD012179
22158085,excluded,CD012179
18281042,excluded,CD012179
16128129,excluded,CD012179
17296185,excluded,CD012179
12372468,excluded,CD012179
2030493,excluded,CD012179
