23647489,included,CD011126
15498907,included,CD011126
20970387,included,CD011126
25195158,included,CD011126
23724512,included,CD011126
22592204,included,CD011126
17329010,included,CD011126
10668146,included,CD011126
17313949,included,CD011126
24598816,included,CD011126
23396822,included,CD011126
12738522,included,CD011126
20226408,excluded,CD011126
24639723,excluded,CD011126
8893700,excluded,CD011126
12136321,excluded,CD011126
21808116,excluded,CD011126
25022557,excluded,CD011126
17375704,excluded,CD011126
