22158084,included,CD012281
23545836,included,CD012281
14556806,included,CD012281
8752248,included,CD012281
8566251,included,CD012281
19202143,included,CD012281
8566249,included,CD012281
24738122,included,CD012281
24283984,included,CD012281
16708809,included,CD012281
17947378,excluded,CD012281
8097504,excluded,CD012281
21968488,excluded,CD012281
6422368,excluded,CD012281
19019357,excluded,CD012281
17997748,excluded,CD012281
25218120,excluded,CD012281
22348900,excluded,CD012281
11704113,excluded,CD012281
3422132,excluded,CD012281
9201878,excluded,CD012281
25366587,excluded,CD012281
24219598,excluded,CD012281
24960545,excluded,CD012281
9050474,excluded,CD012281
23544741,excluded,CD012281
10863898,excluded,CD012281
15760962,excluded,CD012281
24127962,excluded,CD012281
