19620439,included,CD010864
18759753,included,CD010864
16113805,included,CD010864
3508302,excluded,CD010864
2901004,excluded,CD010864
1670841,excluded,CD010864
19132252,excluded,CD010864
19515402,excluded,CD010864
18180615,excluded,CD010864
1631787,excluded,CD010864
8713772,excluded,CD010864
18814904,excluded,CD010864
21646554,excluded,CD010864
15886818,excluded,CD010864
2148626,excluded,CD010864
16194513,excluded,CD010864
8656087,excluded,CD010864
23036917,excluded,CD010864
16398655,excluded,CD010864
17161451,excluded,CD010864
17200782,excluded,CD010864
17543005,excluded,CD010864
17675613,excluded,CD010864
18357919,excluded,CD010864
16187460,excluded,CD010864
18343077,excluded,CD010864
9305426,excluded,CD010864
16778257,excluded,CD010864
11722424,excluded,CD010864
9198834,excluded,CD010864
16432085,excluded,CD010864
19683797,excluded,CD010864
20831834,excluded,CD010864
17064756,excluded,CD010864
19127105,excluded,CD010864
8604959,excluded,CD010864
9279229,excluded,CD010864
16635704,excluded,CD010864
17958749,excluded,CD010864
15596640,excluded,CD010864
18795993,excluded,CD010864
2191609,excluded,CD010864
21512071,excluded,CD010864
19380159,excluded,CD010864
15907532,excluded,CD010864
17826240,excluded,CD010864
